flow	speed	occupancy	probability
23	19.2	42	2.61E-06
18	19.2	45	2.61E-06
23	19.2	44	2.61E-06
27	18.6	46	2.61E-06
20	19.26250695	42	2.61E-06
18	19.26250695	42	2.61E-06
23	19.2	42	2.61E-06
24	19.2	45	2.61E-06
20	13.8	43	2.61E-06
19	13.8	43	2.61E-06
19	13.8	43	2.61E-06
25	13.8	45	2.61E-06
21	13.8	45	2.61E-06
23	13.8	45	2.61E-06
23	13.8	42	2.61E-06
15	13.8	44	2.61E-06
16	13.8	46	2.61E-06
20	13.8	42	2.61E-06
19	13.8	44	2.61E-06
28	13.8	42	2.61E-06
22	13.8	46	2.61E-06
22	13.8	44	2.61E-06
20	13.8	44	2.61E-06
18	13.8	42	2.61E-06
19	13.8	42	2.61E-06
24	13.8	44	2.61E-06
20	13.8	43	2.61E-06
22	13.8	42	2.61E-06
19	13.8	42	2.61E-06
17	13.8	42	2.61E-06
19	13.8	45	2.61E-06
22	13.8	43	2.61E-06
19	13.8	46	2.61E-06
22	13.8	42	2.61E-06
21	13.8	42	2.61E-06
16	13.8	44	2.61E-06
19	13.8	45	2.61E-06
16	13.8	43	2.61E-06
19	13.8	42	2.61E-06
26	13.8	45	2.61E-06
24	13.8	46	2.61E-06
21	13.8	44	2.61E-06
20	13.8	42	2.61E-06
24	13.8	43	2.61E-06
21	13.8	43	2.61E-06
20	13.8	42	2.61E-06
24	13.8	43	2.61E-06
21	13.8	43	2.61E-06
21	13.8	42	2.61E-06
22	13.8	42	2.61E-06
19	13.8	44	2.61E-06
25	13.8	42	2.61E-06
19	13.8	42	2.61E-06
20	13.8	46	2.61E-06
25	13.8	44	2.61E-06
24	13.8	46	2.61E-06
24	13.8	42	2.61E-06
17	13.8	42	2.61E-06
15	13.8	42	2.61E-06
22	13.8	42	2.61E-06
22	13.8	45	2.61E-06
22	13.8	45	2.61E-06
21	13.8	43	2.61E-06
20	14.29153742	44	2.61E-06
23	14.29153742	45	2.61E-06
16	14.29153742	46	2.61E-06
15	14.4	44	2.61E-06
21	14.4	42	2.61E-06
18	14.4	42	2.61E-06
17	14.29153742	42	2.61E-06
18	14.29153742	45	2.61E-06
28	14.29153742	46	2.61E-06
20	14.29153742	43	2.61E-06
24	14.29153742	42	2.61E-06
18	14.29153742	42	2.61E-06
26	14.29153742	44	2.61E-06
19	14.4	42	2.61E-06
26	14.4	43	2.61E-06
22	14.4	42	2.61E-06
19	14.4	44	2.61E-06
18	14.4	46	2.61E-06
17	14.4	42	2.61E-06
23	14.4	46	2.61E-06
21	14.4	44	2.61E-06
25	14.4	44	2.61E-06
25	14.4	42	2.61E-06
18	14.4	43	2.61E-06
15	14.4	46	2.61E-06
28	14.4	44	2.61E-06
21	14.4	44	2.61E-06
21	13.8	42	2.61E-06
18	13.8	43	2.61E-06
18	13.8	42	2.61E-06
18	13.8	43	2.61E-06
24	13.8	42	2.61E-06
19	13.8	42	2.61E-06
20	13.8	43	2.61E-06
23	13.8	44	2.61E-06
15	13.8	46	2.61E-06
21	13.8	45	2.61E-06
20	13.8	42	2.61E-06
19	13.8	43	2.61E-06
15	13.8	42	2.61E-06
23	13.8	46	2.61E-06
18	14.29153742	43	2.61E-06
22	14	44	2.61E-06
21	14.29153742	42	2.61E-06
17	14.29153742	43	2.61E-06
18	14.29153742	45	2.61E-06
17	14.29153742	45	2.61E-06
17	13.8	45	2.61E-06
19	13.8	43	2.61E-06
20	13.8	42	2.61E-06
23	13.8	46	2.61E-06
20	13.8	44	2.61E-06
23	13.8	45	2.61E-06
21	13.8	43	2.61E-06
22	13.2	46	2.61E-06
17	13.2	46	2.61E-06
21	13.2	42	2.61E-06
21	13.2	43	2.61E-06
19	13.2	44	2.61E-06
25	13.2	42	2.61E-06
25	13.2	42	2.61E-06
22	13.2	44	2.61E-06
22	13.2	42	2.61E-06
22	13.2	42	2.61E-06
24	13.2	42	2.61E-06
17	13.2	45	2.61E-06
20	13.2	42	2.61E-06
21	13.2	43	2.61E-06
22	13.2	45	2.61E-06
24	13.2	42	2.61E-06
18	13.2	45	2.61E-06
15	13.2	44	2.61E-06
24	13.2	43	2.61E-06
18	13.2	44	2.61E-06
25	13.2	43	2.61E-06
20	13.2	45	2.61E-06
17	13.2	46	2.61E-06
18	13.2	42	2.61E-06
19	13.2	42	2.61E-06
22	13.2	44	2.61E-06
24	13.2	46	2.61E-06
18	13.2	46	2.61E-06
23	13.04879503	42	2.61E-06
19	13.04879503	46	2.61E-06
20	13.04879503	42	2.61E-06
16	13.04879503	43	2.61E-06
28	13.04879503	42	2.61E-06
22	13.04879503	45	2.61E-06
22	13.04879503	42	2.61E-06
20	13.04879503	44	2.61E-06
21	13.04879503	44	2.61E-06
21	13.04879503	42	2.61E-06
23	13.04879503	45	2.61E-06
18	13.04879503	42	2.61E-06
18	13.04879503	44	2.61E-06
21	13.2	42	2.61E-06
17	13.2	42	2.61E-06
16	13.2	45	2.61E-06
18	13.2	44	2.61E-06
18	13.2	44	2.61E-06
17	13.2	43	2.61E-06
24	13.2	43	2.61E-06
17	13.04879503	44	2.61E-06
20	13.04879503	44	2.61E-06
21	13.04879503	42	2.61E-06
17	13.04879503	45	2.61E-06
17	13.2	43	2.61E-06
16	13.2	45	2.61E-06
20	13.2	45	2.61E-06
21	13.67016622	42	2.61E-06
19	13.67016622	46	2.61E-06
19	13.67016622	43	2.61E-06
23	13.67016622	43	2.61E-06
16	13.67016622	43	2.61E-06
17	13.67016622	44	2.61E-06
24	13.67016622	42	2.61E-06
17	13.5	42	2.61E-06
20	13.3	45	2.61E-06
19	13.2	42	2.61E-06
16	13.67016622	44	2.61E-06
17	13.67016622	44	2.61E-06
20	13.67016622	42	2.61E-06
19	13.67016622	45	2.61E-06
29	13.8	42	2.61E-06
25	13.8	43	2.61E-06
15	13.8	42	2.61E-06
28	13.8	43	2.61E-06
18	13.8	42	2.61E-06
16	13.8	42	2.61E-06
17	13.67016622	44	2.61E-06
19	13.8	42	2.61E-06
21	13.67016622	43	2.61E-06
22	13.67016622	42	2.61E-06
20	13.8	44	2.61E-06
22	13.8	42	2.61E-06
19	13.8	46	2.61E-06
18	13.2	45	2.61E-06
21	13.2	45	2.61E-06
20	13.2	44	2.61E-06
22	13.2	45	2.61E-06
24	13.2	44	2.61E-06
19	13.2	42	2.61E-06
18	13.2	44	2.61E-06
21	13.2	42	2.61E-06
17	13.2	42	2.61E-06
16	13.2	42	2.61E-06
26	13.2	46	2.61E-06
16	13.2	42	2.61E-06
15	13.2	44	2.61E-06
18	13.2	43	2.61E-06
21	13.2	43	2.61E-06
20	13.2	42	2.61E-06
16	13.2	44	2.61E-06
20	13.2	42	2.61E-06
20	13.2	43	2.61E-06
15	13.2	44	2.61E-06
19	13.2	45	2.61E-06
21	13.2	42	2.61E-06
24	13.2	46	2.61E-06
17	13.2	45	2.61E-06
23	13.2	46	2.61E-06
15	13.2	43	2.61E-06
24	13.2	42	2.61E-06
20	13.2	42	2.61E-06
19	16.2	42	2.61E-06
25	16.15565099	46	2.61E-06
18	16.15565099	45	2.61E-06
27	16.2	43	2.61E-06
23	16.2	45	2.61E-06
22	16.2	44	2.61E-06
21	16.15565099	42	2.61E-06
20	16.15565099	42	2.61E-06
17	15.6	44	2.61E-06
18	15.6	43	2.61E-06
17	16.15565099	42	2.61E-06
26	16.15565099	43	2.61E-06
22	16.15565099	44	2.61E-06
18	16.2	42	2.61E-06
21	16.2	45	2.61E-06
18	16.2	42	2.61E-06
18	16.2	44	2.61E-06
23	16.2	43	2.61E-06
21	16.2	43	2.61E-06
18	16.2	46	2.61E-06
23	16.2	44	2.61E-06
26	16.2	45	2.61E-06
25	16.2	42	2.61E-06
24	16.2	44	2.61E-06
17	16.2	43	2.61E-06
22	16.2	42	2.61E-06
18	16.2	42	2.61E-06
16	15.6	46	2.61E-06
15	15.6	43	2.61E-06
17	15.6	45	2.61E-06
19	15.6	45	2.61E-06
27	15.6	44	2.61E-06
20	15.6	46	2.61E-06
20	15.6	46	2.61E-06
21	15.6	45	2.61E-06
21	15.6	44	2.61E-06
21	15.6	42	2.61E-06
16	15.6	43	2.61E-06
15	15.6	45	2.61E-06
20	15.6	46	2.61E-06
24	15.6	46	2.61E-06
15	15.6	42	2.61E-06
16	15.6	45	2.61E-06
27	15.6	46	2.61E-06
24	15.6	42	2.61E-06
19	15.6	42	2.61E-06
16	15.6	44	2.61E-06
26	15.6	45	2.61E-06
18	15.6	45	2.61E-06
20	15.6	43	2.61E-06
25	15.6	43	2.61E-06
26	15.6	44	2.61E-06
20	15.6	42	2.61E-06
27	15.6	42	2.61E-06
22	16.8	42	2.61E-06
25	16.8	45	2.61E-06
27	16.8	46	2.61E-06
27	16.8	42	2.61E-06
19	16.8	43	2.61E-06
23	16.8	42	2.61E-06
22	16.8	43	2.61E-06
21	16.8	44	2.61E-06
22	16.8	43	2.61E-06
26	16.8	44	2.61E-06
19	16.8	43	2.61E-06
17	16.8	45	2.61E-06
21	16.8	45	2.61E-06
18	16.8	44	2.61E-06
21	17.4	44	2.61E-06
27	17.4	44	2.61E-06
28	17.4	42	2.61E-06
18	17.4	44	2.61E-06
23	17.4	46	2.61E-06
16	17.4	42	2.61E-06
19	17.4	42	2.61E-06
16	16.9	46	2.61E-06
28	16.8	44	2.61E-06
19	16.8	42	2.61E-06
22	17.39839338	42	2.61E-06
21	17.39839338	46	2.61E-06
20	17.39839338	46	2.61E-06
22	17.39839338	44	2.61E-06
22	16.2	43	2.61E-06
16	16.2	45	2.61E-06
22	16.2	43	2.61E-06
18	16.77702218	42	2.61E-06
19	16.77702218	45	2.61E-06
15	16.2	42	2.61E-06
16	16.2	43	2.61E-06
22	16.2	46	2.61E-06
23	16.2	43	2.61E-06
16	16.2	42	2.61E-06
20	16.2	44	2.61E-06
16	16.2	45	2.61E-06
17	16.2	44	2.61E-06
28	16.8	45	2.61E-06
23	16.8	43	2.61E-06
26	16.8	45	2.61E-06
18	16.8	42	2.61E-06
15	16.8	45	2.61E-06
23	16.8	43	2.61E-06
19	16.8	42	2.61E-06
28	16.77702218	42	2.61E-06
20	16.77702218	44	2.61E-06
24	16.77702218	43	2.61E-06
15	16.77702218	42	2.61E-06
24	16.8	44	2.61E-06
24	16.8	45	2.61E-06
22	16.8	45	2.61E-06
20	14.91290861	42	2.61E-06
19	14.91290861	42	2.61E-06
19	14.91290861	44	2.61E-06
22	14.91290861	42	2.61E-06
15	15	42	2.61E-06
24	14.91290861	45	2.61E-06
22	14.91290861	42	2.61E-06
18	14.4	43	2.61E-06
22	14.4	42	2.61E-06
24	14.4	43	2.61E-06
16	14.91290861	46	2.61E-06
21	14.91290861	46	2.61E-06
20	14.8	45	2.61E-06
17	14.91290861	44	2.61E-06
20	15	42	2.61E-06
21	15	42	2.61E-06
18	15	45	2.61E-06
16	15	44	2.61E-06
22	15	44	2.61E-06
18	15	42	2.61E-06
23	15	44	2.61E-06
16	15	45	2.61E-06
25	15	43	2.61E-06
20	15	42	2.61E-06
25	15	45	2.61E-06
21	15	44	2.61E-06
18	15	46	2.61E-06
20	14.4	42	2.61E-06
23	14.4	43	2.61E-06
17	14.4	45	2.61E-06
25	14.4	43	2.61E-06
25	14.4	45	2.61E-06
26	14.4	42	2.61E-06
23	14.4	42	2.61E-06
15	14.4	42	2.61E-06
15	14.4	43	2.61E-06
23	14.4	42	2.61E-06
19	14.4	43	2.61E-06
22	14.4	44	2.61E-06
22	14.4	42	2.61E-06
26	14.4	45	2.61E-06
18	14.4	46	2.61E-06
20	14.4	46	2.61E-06
19	14.4	46	2.61E-06
18	14.4	42	2.61E-06
21	14.4	43	2.61E-06
16	14.4	43	2.61E-06
18	14.4	43	2.61E-06
17	14.4	43	2.61E-06
20	14.4	45	2.61E-06
19	14.4	42	2.61E-06
15	14.4	45	2.61E-06
16	14.4	42	2.61E-06
22	14.4	42	2.61E-06
26	14.4	43	2.61E-06
25	15.5342798	42	2.61E-06
22	15.3	43	2.61E-06
26	15.5342798	42	2.61E-06
18	15.5342798	45	2.61E-06
24	15.5342798	42	2.61E-06
22	15.5342798	44	2.61E-06
17	15	43	2.61E-06
20	15	45	2.61E-06
24	15	42	2.61E-06
28	15	43	2.61E-06
18	15	45	2.61E-06
20	15	45	2.61E-06
23	15	43	2.61E-06
17	15.6	43	2.61E-06
24	15.6	45	2.61E-06
16	15.6	42	2.61E-06
20	15.6	45	2.61E-06
25	15.6	45	2.61E-06
24	15.6	45	2.61E-06
23	15.6	42	2.61E-06
22	15.5342798	43	2.61E-06
21	15.5342798	43	2.61E-06
16	15.5342798	44	2.61E-06
25	15.5342798	42	2.61E-06
26	15.6	42	2.61E-06
20	15.6	44	2.61E-06
24	15.6	42	2.61E-06
18	15	45	2.61E-06
16	15	42	2.61E-06
20	15	42	2.61E-06
23	15	45	2.61E-06
15	15	42	2.61E-06
22	15	43	2.61E-06
22	15	43	2.61E-06
16	15	44	2.61E-06
27	15	43	2.61E-06
21	15	42	2.61E-06
16	15	44	2.61E-06
22	15	44	2.61E-06
15	15	42	2.61E-06
22	15	42	2.61E-06
25	15	43	2.61E-06
20	15	44	2.61E-06
23	15	44	2.61E-06
18	15	44	2.61E-06
21	15	44	2.61E-06
18	15	44	2.61E-06
17	15	44	2.61E-06
22	15	43	2.61E-06
23	15	43	2.61E-06
17	15	43	2.61E-06
27	15	44	2.61E-06
23	15	43	2.61E-06
17	15	42	2.61E-06
12	4.2	70	2.78E-06
12	4.2	68	2.78E-06
12	4.2	68	2.78E-06
11	4.2	67	2.78E-06
12	4.2	67	2.78E-06
9	4.2	70	2.78E-06
12	4.2	67	2.78E-06
12	4.349598344	70	2.78E-06
12	4.349598344	70	2.78E-06
12	4.349598344	68	2.78E-06
8	4.349598344	69	2.78E-06
12	4.349598344	70	2.78E-06
11	4.2	67	2.78E-06
11	4.349598344	69	2.78E-06
7	2.485484768	70	2.78E-06
7	2.485484768	67	2.78E-06
11	2.485484768	71	2.78E-06
7	2.485484768	67	2.78E-06
7	2.485484768	70	2.78E-06
7	2.485484768	71	2.78E-06
7	2.485484768	69	2.78E-06
12	4.2	70	2.78E-06
12	4.2	67	2.78E-06
12	4.2	67	2.78E-06
12	4.2	67	2.78E-06
12	4.2	69	2.78E-06
12	4.2	69	2.78E-06
12	4.2	68	2.78E-06
12	4.2	69	2.78E-06
14	4.8	68	2.78E-06
14	4.8	67	2.78E-06
13	4.8	67	2.78E-06
14	4.8	68	2.78E-06
13	4.8	67	2.78E-06
13	4.8	68	2.78E-06
13	4.8	67	2.78E-06
13	4.8	68	2.78E-06
14	4.8	67	2.78E-06
13	4.8	67	2.78E-06
14	4.8	68	2.78E-06
13	4.8	71	2.78E-06
14	4.8	67	2.78E-06
14	4.8	67	2.78E-06
10	4.8	67	2.78E-06
9	4.8	71	2.78E-06
13	4.8	68	2.78E-06
12	4.349598344	67	2.78E-06
12	4.349598344	71	2.78E-06
13	4.8	68	2.78E-06
12	4.349598344	67	2.78E-06
14	4.8	67	2.78E-06
12	4.8	67	2.78E-06
10	4.8	67	2.78E-06
14	4.8	67	2.78E-06
14	4.8	67	2.78E-06
13	4.8	68	2.78E-06
14	4.8	68	2.78E-06
12	4.2	70	2.78E-06
12	4.2	70	2.78E-06
12	4.2	67	2.78E-06
10	3.728227152	68	2.78E-06
10	3.728227152	70	2.78E-06
12	4.2	67	2.78E-06
10	4.2	71	2.78E-06
12	4.2	67	2.78E-06
11	4.2	71	2.78E-06
12	4.2	67	2.78E-06
11	4.2	67	2.78E-06
12	4.2	67	2.78E-06
12	4.2	71	2.78E-06
12	4.2	67	2.78E-06
10	3.728227152	67	2.78E-06
10	3.728227152	68	2.78E-06
10	3.728227152	68	2.78E-06
11	3.728227152	70	2.78E-06
10	3.728227152	67	2.78E-06
11	3.728227152	69	2.78E-06
11	3.728227152	69	2.78E-06
10	3.728227152	71	2.78E-06
10	3.728227152	67	2.78E-06
11	3.728227152	67	2.78E-06
11	3.728227152	69	2.78E-06
11	3.728227152	69	2.78E-06
10	3.728227152	68	2.78E-06
10	3.728227152	71	2.78E-06
12	4.2	69	2.78E-06
12	4.2	69	2.78E-06
12	4.2	67	2.78E-06
12	4.2	68	2.78E-06
12	4.2	68	2.78E-06
12	4.2	69	2.78E-06
12	4.2	67	2.78E-06
7	2.485484768	69	2.78E-06
11	2.9	68	2.78E-06
7	2.485484768	71	2.78E-06
7	2.485484768	68	2.78E-06
12	4.2	69	2.78E-06
8	3	71	2.78E-06
8	3	67	2.78E-06
9	4.2	67	2.78E-06
12	4.2	67	2.78E-06
12	4.2	69	2.78E-06
12	4.2	67	2.78E-06
12	4.2	67	2.78E-06
12	4.2	68	2.78E-06
12	4.2	70	2.78E-06
12	4.2	67	2.78E-06
7	4.2	69	2.78E-06
10	4.2	68	2.78E-06
12	4.2	69	2.78E-06
13	4.2	68	2.78E-06
12	4.2	68	2.78E-06
9	4.2	69	2.78E-06
7	2.4	67	2.78E-06
7	2.485484768	68	2.78E-06
7	2.4	67	2.78E-06
7	2.4	67	2.78E-06
9	3	67	2.78E-06
8	3	67	2.78E-06
8	3	71	2.78E-06
7	2.4	67	2.78E-06
7	2.4	67	2.78E-06
7	2.4	67	2.78E-06
7	2.4	67	2.78E-06
7	2.4	67	2.78E-06
7	2.4	67	2.78E-06
7	2.4	67	2.78E-06
9	10.3	70	2.78E-06
14	9	71	2.78E-06
7	3	68	2.78E-06
9	12.6	71	2.78E-06
7	7.7	69	2.78E-06
13	7.2	69	2.78E-06
14	8.4	67	2.78E-06
8	3	67	2.78E-06
9	3	71	2.78E-06
9	3	67	2.78E-06
9	3	67	2.78E-06
14	3	67	2.78E-06
9	3	71	2.78E-06
9	3	67	2.78E-06
7	2.4	70	2.78E-06
7	2.4	70	2.78E-06
6	2.4	70	2.78E-06
7	2.4	70	2.78E-06
7	2.4	71	2.78E-06
7	2.4	69	2.78E-06
7	2.4	70	2.78E-06
5	2.4	70	2.78E-06
7	2.4	69	2.78E-06
7	2.4	69	2.78E-06
7	2.4	69	2.78E-06
7	2.4	70	2.78E-06
6	2.4	70	2.78E-06
7	2.4	69	2.78E-06
7	2.4	69	2.78E-06
7	2.4	69	2.78E-06
7	2.4	69	2.78E-06
7	2.4	69	2.78E-06
7	2.4	69	2.78E-06
7	2.4	67	2.78E-06
6	2.4	71	2.78E-06
7	2.4	69	2.78E-06
7	2.4	69	2.78E-06
6	2.4	71	2.78E-06
7	2.4	71	2.78E-06
7	2.4	70	2.78E-06
7	2.4	70	2.78E-06
7	2.4	68	2.78E-06
7	2.4	68	2.78E-06
13	4.8	69	2.78E-06
14	4.8	70	2.78E-06
13	4.8	70	2.78E-06
13	4.8	70	2.78E-06
13	4.8	67	2.78E-06
14	4.8	70	2.78E-06
13	4.8	70	2.78E-06
11	4.8	67	2.78E-06
11	4.8	67	2.78E-06
13	4.8	69	2.78E-06
14	4.8	67	2.78E-06
13	4.8	70	2.78E-06
13	4.8	69	2.78E-06
13	4.8	69	2.78E-06
14	4.8	69	2.78E-06
13	4.8	67	2.78E-06
13	4.8	69	2.78E-06
11	4.8	67	2.78E-06
14	4.8	67	2.78E-06
13	4.8	67	2.78E-06
13	4.8	69	2.78E-06
14	4.8	70	2.78E-06
13	4.8	69	2.78E-06
14	4.8	70	2.78E-06
13	4.8	69	2.78E-06
9	4.8	70	2.78E-06
13	4.8	69	2.78E-06
13	4.8	69	2.78E-06
11	5.592340728	69	2.78E-06
10	5.4	67	2.78E-06
11	6	68	2.78E-06
10	5.4	71	2.78E-06
10	5.4	70	2.78E-06
12	5.4	71	2.78E-06
10	5.4	70	2.78E-06
10	6.6	67	2.78E-06
12	6.6	68	2.78E-06
8	6.70685596	67	2.78E-06
13	6.6	69	2.78E-06
12	6	68	2.78E-06
9	6	68	2.78E-06
12	6	68	2.78E-06
13	4.970969536	68	2.78E-06
13	4.970969536	68	2.78E-06
13	4.970969536	70	2.78E-06
12	4.970969536	71	2.78E-06
12	4.8	69	2.78E-06
13	4.8	69	2.78E-06
11	4.8	67	2.78E-06
14	4.970969536	67	2.78E-06
13	4.970969536	67	2.78E-06
13	5.4	69	2.78E-06
13	5.4	70	2.78E-06
14	4.970969536	68	2.78E-06
13	4.970969536	70	2.78E-06
13	4.970969536	67	2.78E-06
8	3	71	2.78E-06
9	3	68	2.78E-06
9	3	71	2.78E-06
9	3	71	2.78E-06
8	3	67	2.78E-06
6	3	67	2.78E-06
8	3	67	2.78E-06
9	3	71	2.78E-06
8	3	68	2.78E-06
9	3	68	2.78E-06
8	3	71	2.78E-06
8	3	68	2.78E-06
8	3	67	2.78E-06
9	3	67	2.78E-06
8	3	70	2.78E-06
9	3	70	2.78E-06
8	3	70	2.78E-06
9	3	70	2.78E-06
8	3	67	2.78E-06
9	3	70	2.78E-06
8	3	67	2.78E-06
8	3	71	2.78E-06
9	3	68	2.78E-06
8	3	67	2.78E-06
8	3	69	2.78E-06
8	3	71	2.78E-06
8	3	68	2.78E-06
9	3	68	2.78E-06
9	3.10685596	67	2.78E-06
9	3.10685596	70	2.78E-06
9	3.10685596	70	2.78E-06
9	3.10685596	68	2.78E-06
8	3.10685596	67	2.78E-06
8	3.10685596	71	2.78E-06
9	3.10685596	70	2.78E-06
10	3.6	68	2.78E-06
10	3.6	69	2.78E-06
10	3.6	67	2.78E-06
11	3.6	68	2.78E-06
10	3.6	68	2.78E-06
13	3.3	68	2.78E-06
10	3.6	70	2.78E-06
11	3.6	70	2.78E-06
8	3	69	2.78E-06
9	3	67	2.78E-06
9	3	69	2.78E-06
9	3	69	2.78E-06
8	3	71	2.78E-06
9	3	69	2.78E-06
9	3	69	2.78E-06
8	3	69	2.78E-06
9	3.10685596	69	2.78E-06
8	3.10685596	68	2.78E-06
8	3	69	2.78E-06
9	3	67	2.78E-06
8	3	71	2.78E-06
8	3	71	2.78E-06
8	3	69	2.78E-06
9	3	70	2.78E-06
8	3	70	2.78E-06
5	3	67	2.78E-06
9	3	68	2.78E-06
8	3	69	2.78E-06
8	3	68	2.78E-06
8	3	69	2.78E-06
8	3	67	2.78E-06
9	3	67	2.78E-06
8	3	69	2.78E-06
9	3	69	2.78E-06
8	3	69	2.78E-06
9	3	67	2.78E-06
8	3	68	2.78E-06
8	3	71	2.78E-06
9	3	68	2.78E-06
6	3	68	2.78E-06
8	3	71	2.78E-06
8	3	68	2.78E-06
8	3	71	2.78E-06
8	3	71	2.78E-06
9	3	68	2.78E-06
8	3	67	2.78E-06
9	3	67	2.78E-06
8	3	71	2.78E-06
6	3	71	2.78E-06
8	3	67	2.78E-06
8	3	70	2.78E-06
8	3	70	2.78E-06
8	3	70	2.78E-06
8	3	70	2.78E-06
7	3	70	2.78E-06
8	3	70	2.78E-06
8	3	70	2.78E-06
8	3	70	2.78E-06
8	3	70	2.78E-06
8	3	67	2.78E-06
8	3	70	2.78E-06
8	3	67	2.78E-06
8	3	70	2.78E-06
8	3	70	2.78E-06
8	3	69	2.78E-06
8	3	69	2.78E-06
7	3	67	2.78E-06
8	3	69	2.78E-06
8	3	69	2.78E-06
8	3	69	2.78E-06
9	3	70	2.78E-06
9	3	70	2.78E-06
9	3	67	2.78E-06
8	3	70	2.78E-06
9	3	70	2.78E-06
8	3	69	2.78E-06
9	3	67	2.78E-06
9	3	69	2.78E-06
11	3.6	68	2.78E-06
11	3.6	68	2.78E-06
11	3.6	68	2.78E-06
11	3.6	68	2.78E-06
10	3.6	69	2.78E-06
10	3.6	68	2.78E-06
11	3.6	67	2.78E-06
11	3.6	69	2.78E-06
10	3.6	69	2.78E-06
10	3.6	69	2.78E-06
11	3.6	67	2.78E-06
11	3.6	71	2.78E-06
10	3.6	69	2.78E-06
11	3.6	68	2.78E-06
11	3.6	69	2.78E-06
10	3.6	69	2.78E-06
11	3.6	68	2.78E-06
10	3.6	68	2.78E-06
11	3.6	69	2.78E-06
9	3.6	68	2.78E-06
10	3.6	68	2.78E-06
10	3.6	69	2.78E-06
10	3.6	69	2.78E-06
10	3.6	67	2.78E-06
10	3.6	69	2.78E-06
10	3.6	69	2.78E-06
10	3.6	68	2.78E-06
11	3.6	68	2.78E-06
10	3.6	69	2.78E-06
10	3.6	67	2.78E-06
11	3.6	68	2.78E-06
11	3.6	68	2.78E-06
9	3.6	68	2.78E-06
11	3.6	68	2.78E-06
10	3.6	67	2.78E-06
10	3.728227152	67	2.78E-06
10	3.728227152	67	2.78E-06
10	3.728227152	67	2.78E-06
11	3.728227152	67	2.78E-06
11	3.6	68	2.78E-06
10	3.6	71	2.78E-06
10	3.728227152	67	2.78E-06
10	3.6	71	2.78E-06
11	3.6	68	2.78E-06
11	3.6	69	2.78E-06
11	3.6	71	2.78E-06
11	3.6	68	2.78E-06
11	3.6	69	2.78E-06
10	3.6	70	2.78E-06
11	3.6	69	2.78E-06
10	3.6	69	2.78E-06
10	3.6	67	2.78E-06
9	3.6	68	2.78E-06
11	3.6	68	2.78E-06
11	3.6	67	2.78E-06
11	3.6	69	2.78E-06
11	3.6	67	2.78E-06
10	3.6	70	2.78E-06
6	3.6	67	2.78E-06
11	3.6	67	2.78E-06
10	3.6	67	2.78E-06
11	3.6	67	2.78E-06
11	3.6	68	2.78E-06
10	3.6	69	2.78E-06
10	3.6	70	2.78E-06
10	3.6	70	2.78E-06
11	3.6	70	2.78E-06
10	3.6	68	2.78E-06
11	3.6	70	2.78E-06
10	3.6	68	2.78E-06
11	3.6	67	2.78E-06
10	3.6	69	2.78E-06
10	3.6	71	2.78E-06
10	3.6	68	2.78E-06
9	3.6	69	2.78E-06
11	3.6	68	2.78E-06
10	3.6	68	2.78E-06
11	3.6	67	2.78E-06
10	3.6	68	2.78E-06
10	3.6	68	2.78E-06
11	3.6	69	2.78E-06
10	3.6	67	2.78E-06
10	3.6	69	2.78E-06
10	3.6	67	2.78E-06
10	3.6	67	2.78E-06
10	3.6	68	2.78E-06
10	3.6	70	2.78E-06
11	3.6	68	2.78E-06
10	3.6	67	2.78E-06
11	3.6	68	2.78E-06
11	3.6	68	2.78E-06
10	3.6	67	2.78E-06
11	3.6	69	2.78E-06
10	3.6	67	2.78E-06
10	3.6	67	2.78E-06
10	3.6	70	2.78E-06
10	3.6	70	2.78E-06
11	3.6	67	2.78E-06
11	3.6	67	2.78E-06
10	3.6	67	2.78E-06
11	3.6	70	2.78E-06
11	3.6	70	2.78E-06
10	3.6	68	2.78E-06
11	3.6	71	2.78E-06
11	3.6	67	2.78E-06
10	3.6	70	2.78E-06
11	3.6	70	2.78E-06
10	3.6	68	2.78E-06
10	3.6	68	2.78E-06
10	3.6	68	2.78E-06
10	3.6	70	2.78E-06
10	3.6	70	2.78E-06
10	3.6	70	2.78E-06
5	1.8	67	2.78E-06
5	1.8	71	2.78E-06
6	1.8	71	2.78E-06
6	1.8	71	2.78E-06
6	1.8	67	2.78E-06
6	1.8	70	2.78E-06
5	1.8	71	2.78E-06
6	1.8	70	2.78E-06
5	1.8	70	2.78E-06
6	1.8	70	2.78E-06
5	1.8	71	2.78E-06
6	1.8	71	2.78E-06
5	1.8	67	2.78E-06
6	1.8	71	2.78E-06
5	1.8	71	2.78E-06
6	1.8	71	2.78E-06
6	1.8	71	2.78E-06
5	1.8	69	2.78E-06
6	1.8	69	2.78E-06
5	1.8	69	2.78E-06
6	1.8	69	2.78E-06
6	1.8	68	2.78E-06
6	1.8	68	2.78E-06
6	1.8	69	2.78E-06
5	1.8	69	2.78E-06
6	1.8	69	2.78E-06
6	1.8	71	2.78E-06
5	1.8	67	2.78E-06
5	1.8	71	2.78E-06
5	1.8	67	2.78E-06
6	1.8	69	2.78E-06
6	1.8	68	2.78E-06
6	1.8	68	2.78E-06
5	1.8	69	2.78E-06
7	2.4	71	2.78E-06
7	2.4	68	2.78E-06
10	2.4	68	2.78E-06
